name,Class,x,y,farea,fprop,cntry,year,label_group,usage,label,image
1442,2,18,1442,0,0,india,,3,train,masks/grid_18_mask_1442_cog.tif,images/grid_18_1442_cog.tif
1774,2,76,1774,0,0,india,,3,train,masks/grid_76_mask_1774_cog.tif,images/grid_76_1774_cog.tif
3227,2,15,3227,0,0,india,,3,train,masks/grid_15_mask_3227_cog.tif,images/grid_15_3227_cog.tif
5035,2,25,5035,0,0,india,,3,train,masks/grid_25_mask_5035_cog.tif,images/grid_25_5035_cog.tif
2815,2,18,2815,0,0,india,,3,train,masks/grid_18_mask_2815_cog.tif,images/grid_18_2815_cog.tif
1594,2,85,1594,0,0,india,,3,train,masks/grid_85_mask_1594_cog.tif,images/grid_85_1594_cog.tif
456,2,28,456,0,0,india,,3,train,masks/grid_28_mask_456_cog.tif,images/grid_28_456_cog.tif
298,2,28,298,0,0,india,,3,train,masks/grid_28_mask_298_cog.tif,images/grid_28_298_cog.tif
5339,2,18,5339,0,0,india,,3,train,masks/grid_18_mask_5339_cog.tif,images/grid_18_5339_cog.tif
1770,2,25,1770,0,0,india,,3,train,masks/grid_25_mask_1770_cog.tif,images/grid_25_1770_cog.tif
4378,2,18,4378,0,0,india,,3,train,masks/grid_18_mask_4378_cog.tif,images/grid_18_4378_cog.tif
4085,2,25,4085,0,0,india,,3,train,masks/grid_25_mask_4085_cog.tif,images/grid_25_4085_cog.tif
1261,2,25,1261,0,0,india,,3,train,masks/grid_25_mask_1261_cog.tif,images/grid_25_1261_cog.tif
53,2,17,53,0,0,india,,3,train,masks/grid_17_mask_53_cog.tif,images/grid_17_53_cog.tif
3300,2,85,3300,0,0,india,,3,train,masks/grid_85_mask_3300_cog.tif,images/grid_85_3300_cog.tif
1763,2,76,1763,0,0,india,,3,train,masks/grid_76_mask_1763_cog.tif,images/grid_76_1763_cog.tif
764,2,76,764,0,0,india,,3,train,masks/grid_76_mask_764_cog.tif,images/grid_76_764_cog.tif
2966,2,25,2966,0,0,india,,3,train,masks/grid_25_mask_2966_cog.tif,images/grid_25_2966_cog.tif
4155,2,17,4155,0,0,india,,3,train,masks/grid_17_mask_4155_cog.tif,images/grid_17_4155_cog.tif
4935,2,17,4935,0,0,india,,3,train,masks/grid_17_mask_4935_cog.tif,images/grid_17_4935_cog.tif
2232,2,15,2232,0,0,india,,3,train,masks/grid_15_mask_2232_cog.tif,images/grid_15_2232_cog.tif
499,2,25,499,0,0,india,,3,train,masks/grid_25_mask_499_cog.tif,images/grid_25_499_cog.tif
4740,2,76,4740,0,0,india,,3,train,masks/grid_76_mask_4740_cog.tif,images/grid_76_4740_cog.tif
5393,2,25,5393,0,0,india,,3,train,masks/grid_25_mask_5393_cog.tif,images/grid_25_5393_cog.tif
1268,2,18,1268,0,0,india,,3,train,masks/grid_18_mask_1268_cog.tif,images/grid_18_1268_cog.tif
1154,2,18,1154,0,0,india,,3,train,masks/grid_18_mask_1154_cog.tif,images/grid_18_1154_cog.tif
4937,2,15,4937,0,0,india,,3,train,masks/grid_15_mask_4937_cog.tif,images/grid_15_4937_cog.tif
278,2,18,278,0,0,india,,3,train,masks/grid_18_mask_278_cog.tif,images/grid_18_278_cog.tif
4444,2,76,4444,0,0,india,,3,train,masks/grid_76_mask_4444_cog.tif,images/grid_76_4444_cog.tif
4870,2,17,4870,0,0,india,,3,train,masks/grid_17_mask_4870_cog.tif,images/grid_17_4870_cog.tif
4171,2,85,4171,0,0,india,,3,train,masks/grid_85_mask_4171_cog.tif,images/grid_85_4171_cog.tif
834,2,17,834,0,0,india,,3,train,masks/grid_17_mask_834_cog.tif,images/grid_17_834_cog.tif
3932,2,18,3932,0,0,india,,3,train,masks/grid_18_mask_3932_cog.tif,images/grid_18_3932_cog.tif
4096,2,25,4096,0,0,india,,3,train,masks/grid_25_mask_4096_cog.tif,images/grid_25_4096_cog.tif
1634,2,18,1634,0,0,india,,3,train,masks/grid_18_mask_1634_cog.tif,images/grid_18_1634_cog.tif
93,2,25,93,0,0,india,,3,train,masks/grid_25_mask_93_cog.tif,images/grid_25_93_cog.tif
684,2,76,684,0,0,india,,3,train,masks/grid_76_mask_684_cog.tif,images/grid_76_684_cog.tif
2115,2,76,2115,0,0,india,,3,train,masks/grid_76_mask_2115_cog.tif,images/grid_76_2115_cog.tif
368,2,85,368,0,0,india,,3,train,masks/grid_85_mask_368_cog.tif,images/grid_85_368_cog.tif
5279,2,85,5279,0,0,india,,3,train,masks/grid_85_mask_5279_cog.tif,images/grid_85_5279_cog.tif
1467,2,25,1467,0,0,india,,3,train,masks/grid_25_mask_1467_cog.tif,images/grid_25_1467_cog.tif
3871,2,18,3871,0,0,india,,3,train,masks/grid_18_mask_3871_cog.tif,images/grid_18_3871_cog.tif
3109,2,15,3109,0,0,india,,3,train,masks/grid_15_mask_3109_cog.tif,images/grid_15_3109_cog.tif
4777,2,17,4777,0,0,india,,3,train,masks/grid_17_mask_4777_cog.tif,images/grid_17_4777_cog.tif
3041,2,76,3041,0,0,india,,3,train,masks/grid_76_mask_3041_cog.tif,images/grid_76_3041_cog.tif
710,2,85,710,0,0,india,,3,train,masks/grid_85_mask_710_cog.tif,images/grid_85_710_cog.tif
3851,2,85,3851,0,0,india,,3,train,masks/grid_85_mask_3851_cog.tif,images/grid_85_3851_cog.tif
3532,2,17,3532,0,0,india,,3,train,masks/grid_17_mask_3532_cog.tif,images/grid_17_3532_cog.tif
5325,2,18,5325,0,0,india,,3,train,masks/grid_18_mask_5325_cog.tif,images/grid_18_5325_cog.tif
3943,2,15,3943,0,0,india,,3,train,masks/grid_15_mask_3943_cog.tif,images/grid_15_3943_cog.tif
508,2,28,508,0,0,india,,3,train,masks/grid_28_mask_508_cog.tif,images/grid_28_508_cog.tif
1071,2,15,1071,0,0,india,,3,train,masks/grid_15_mask_1071_cog.tif,images/grid_15_1071_cog.tif
2013,2,18,2013,0,0,india,,3,train,masks/grid_18_mask_2013_cog.tif,images/grid_18_2013_cog.tif
2972,2,18,2972,0,0,india,,3,train,masks/grid_18_mask_2972_cog.tif,images/grid_18_2972_cog.tif
4320,2,25,4320,0,0,india,,3,train,masks/grid_25_mask_4320_cog.tif,images/grid_25_4320_cog.tif
63,2,85,63,0,0,india,,3,train,masks/grid_85_mask_63_cog.tif,images/grid_85_63_cog.tif
2518,2,15,2518,0,0,india,,3,train,masks/grid_15_mask_2518_cog.tif,images/grid_15_2518_cog.tif
1559,2,18,1559,0,0,india,,3,train,masks/grid_18_mask_1559_cog.tif,images/grid_18_1559_cog.tif
5041,2,17,5041,0,0,india,,3,train,masks/grid_17_mask_5041_cog.tif,images/grid_17_5041_cog.tif
4284,2,15,4284,0,0,india,,3,train,masks/grid_15_mask_4284_cog.tif,images/grid_15_4284_cog.tif
3873,2,76,3873,0,0,india,,3,train,masks/grid_76_mask_3873_cog.tif,images/grid_76_3873_cog.tif
648,2,25,648,0,0,india,,3,train,masks/grid_25_mask_648_cog.tif,images/grid_25_648_cog.tif
770,2,25,770,0,0,india,,3,train,masks/grid_25_mask_770_cog.tif,images/grid_25_770_cog.tif
1070,2,17,1070,0,0,india,,3,train,masks/grid_17_mask_1070_cog.tif,images/grid_17_1070_cog.tif
846,2,15,846,0,0,india,,3,train,masks/grid_15_mask_846_cog.tif,images/grid_15_846_cog.tif
4627,2,15,4627,0,0,india,,3,train,masks/grid_15_mask_4627_cog.tif,images/grid_15_4627_cog.tif
4527,2,18,4527,0,0,india,,3,train,masks/grid_18_mask_4527_cog.tif,images/grid_18_4527_cog.tif
5221,2,25,5221,0,0,india,,3,train,masks/grid_25_mask_5221_cog.tif,images/grid_25_5221_cog.tif
2404,2,25,2404,0,0,india,,3,train,masks/grid_25_mask_2404_cog.tif,images/grid_25_2404_cog.tif
653,2,18,653,0,0,india,,3,train,masks/grid_18_mask_653_cog.tif,images/grid_18_653_cog.tif
1554,2,76,1554,0,0,india,,3,train,masks/grid_76_mask_1554_cog.tif,images/grid_76_1554_cog.tif
2041,2,28,2041,0,0,india,,3,train,masks/grid_28_mask_2041_cog.tif,images/grid_28_2041_cog.tif
4542,2,28,4542,0,0,india,,3,train,masks/grid_28_mask_4542_cog.tif,images/grid_28_4542_cog.tif
984,2,76,984,0,0,india,,3,train,masks/grid_76_mask_984_cog.tif,images/grid_76_984_cog.tif
5301,2,25,5301,0,0,india,,3,train,masks/grid_25_mask_5301_cog.tif,images/grid_25_5301_cog.tif
3698,2,15,3698,0,0,india,,3,train,masks/grid_15_mask_3698_cog.tif,images/grid_15_3698_cog.tif
4388,2,18,4388,0,0,india,,3,train,masks/grid_18_mask_4388_cog.tif,images/grid_18_4388_cog.tif
3910,2,28,3910,0,0,india,,3,train,masks/grid_28_mask_3910_cog.tif,images/grid_28_3910_cog.tif
1662,2,28,1662,0,0,india,,3,train,masks/grid_28_mask_1662_cog.tif,images/grid_28_1662_cog.tif
4748,2,25,4748,0,0,india,,3,train,masks/grid_25_mask_4748_cog.tif,images/grid_25_4748_cog.tif
703,2,25,703,0,0,india,,3,train,masks/grid_25_mask_703_cog.tif,images/grid_25_703_cog.tif
1160,2,25,1160,0,0,india,,3,train,masks/grid_25_mask_1160_cog.tif,images/grid_25_1160_cog.tif
4107,2,18,4107,0,0,india,,3,train,masks/grid_18_mask_4107_cog.tif,images/grid_18_4107_cog.tif
1906,2,85,1906,0,0,india,,3,train,masks/grid_85_mask_1906_cog.tif,images/grid_85_1906_cog.tif
4602,2,15,4602,0,0,india,,3,train,masks/grid_15_mask_4602_cog.tif,images/grid_15_4602_cog.tif
2102,2,17,2102,0,0,india,,3,train,masks/grid_17_mask_2102_cog.tif,images/grid_17_2102_cog.tif
699,2,15,699,0,0,india,,3,train,masks/grid_15_mask_699_cog.tif,images/grid_15_699_cog.tif
2027,2,18,2027,0,0,india,,3,train,masks/grid_18_mask_2027_cog.tif,images/grid_18_2027_cog.tif
4312,2,28,4312,0,0,india,,3,train,masks/grid_28_mask_4312_cog.tif,images/grid_28_4312_cog.tif
261,2,17,261,0,0,india,,3,train,masks/grid_17_mask_261_cog.tif,images/grid_17_261_cog.tif
5315,2,85,5315,0,0,india,,3,train,masks/grid_85_mask_5315_cog.tif,images/grid_85_5315_cog.tif
3486,2,28,3486,0,0,india,,3,train,masks/grid_28_mask_3486_cog.tif,images/grid_28_3486_cog.tif
4461,2,17,4461,0,0,india,,3,train,masks/grid_17_mask_4461_cog.tif,images/grid_17_4461_cog.tif
3352,2,28,3352,0,0,india,,3,train,masks/grid_28_mask_3352_cog.tif,images/grid_28_3352_cog.tif
5452,2,17,5452,0,0,india,,3,train,masks/grid_17_mask_5452_cog.tif,images/grid_17_5452_cog.tif
4984,2,15,4984,0,0,india,,3,train,masks/grid_15_mask_4984_cog.tif,images/grid_15_4984_cog.tif
5136,2,17,5136,0,0,india,,3,train,masks/grid_17_mask_5136_cog.tif,images/grid_17_5136_cog.tif
1968,2,85,1968,0,0,india,,3,train,masks/grid_85_mask_1968_cog.tif,images/grid_85_1968_cog.tif
2013,2,85,2013,0,0,india,,3,train,masks/grid_85_mask_2013_cog.tif,images/grid_85_2013_cog.tif
2634,2,18,2634,0,0,india,,3,train,masks/grid_18_mask_2634_cog.tif,images/grid_18_2634_cog.tif
2102,2,85,2102,0,0,india,,3,train,masks/grid_85_mask_2102_cog.tif,images/grid_85_2102_cog.tif
2913,2,76,2913,0,0,india,,3,train,masks/grid_76_mask_2913_cog.tif,images/grid_76_2913_cog.tif
3900,2,76,3900,0,0,india,,3,train,masks/grid_76_mask_3900_cog.tif,images/grid_76_3900_cog.tif
3384,2,15,3384,0,0,india,,3,train,masks/grid_15_mask_3384_cog.tif,images/grid_15_3384_cog.tif
798,2,17,798,0,0,india,,3,train,masks/grid_17_mask_798_cog.tif,images/grid_17_798_cog.tif
4324,2,15,4324,0,0,india,,3,train,masks/grid_15_mask_4324_cog.tif,images/grid_15_4324_cog.tif
672,2,25,672,0,0,india,,3,train,masks/grid_25_mask_672_cog.tif,images/grid_25_672_cog.tif
5411,2,18,5411,0,0,india,,3,train,masks/grid_18_mask_5411_cog.tif,images/grid_18_5411_cog.tif
4997,2,18,4997,0,0,india,,3,train,masks/grid_18_mask_4997_cog.tif,images/grid_18_4997_cog.tif
671,2,28,671,0,0,india,,3,train,masks/grid_28_mask_671_cog.tif,images/grid_28_671_cog.tif
2140,2,18,2140,0,0,india,,3,train,masks/grid_18_mask_2140_cog.tif,images/grid_18_2140_cog.tif
5260,2,25,5260,0,0,india,,3,train,masks/grid_25_mask_5260_cog.tif,images/grid_25_5260_cog.tif
461,2,15,461,0,0,india,,3,train,masks/grid_15_mask_461_cog.tif,images/grid_15_461_cog.tif
2951,2,18,2951,0,0,india,,3,train,masks/grid_18_mask_2951_cog.tif,images/grid_18_2951_cog.tif
1986,2,18,1986,0,0,india,,3,train,masks/grid_18_mask_1986_cog.tif,images/grid_18_1986_cog.tif
5460,2,25,5460,0,0,india,,3,train,masks/grid_25_mask_5460_cog.tif,images/grid_25_5460_cog.tif
3485,2,17,3485,0,0,india,,3,train,masks/grid_17_mask_3485_cog.tif,images/grid_17_3485_cog.tif
4033,2,76,4033,0,0,india,,3,train,masks/grid_76_mask_4033_cog.tif,images/grid_76_4033_cog.tif
3157,2,28,3157,0,0,india,,3,train,masks/grid_28_mask_3157_cog.tif,images/grid_28_3157_cog.tif
3876,2,17,3876,0,0,india,,3,train,masks/grid_17_mask_3876_cog.tif,images/grid_17_3876_cog.tif
2335,2,18,2335,0,0,india,,3,train,masks/grid_18_mask_2335_cog.tif,images/grid_18_2335_cog.tif
3103,2,18,3103,0,0,india,,3,train,masks/grid_18_mask_3103_cog.tif,images/grid_18_3103_cog.tif
3628,2,17,3628,0,0,india,,3,train,masks/grid_17_mask_3628_cog.tif,images/grid_17_3628_cog.tif
3026,2,85,3026,0,0,india,,3,train,masks/grid_85_mask_3026_cog.tif,images/grid_85_3026_cog.tif
4141,2,18,4141,0,0,india,,3,train,masks/grid_18_mask_4141_cog.tif,images/grid_18_4141_cog.tif
2490,2,28,2490,0,0,india,,3,train,masks/grid_28_mask_2490_cog.tif,images/grid_28_2490_cog.tif
5436,2,25,5436,0,0,india,,3,train,masks/grid_25_mask_5436_cog.tif,images/grid_25_5436_cog.tif
855,2,18,855,0,0,india,,3,train,masks/grid_18_mask_855_cog.tif,images/grid_18_855_cog.tif
4735,2,85,4735,0,0,india,,3,train,masks/grid_85_mask_4735_cog.tif,images/grid_85_4735_cog.tif
2094,2,15,2094,0,0,india,,3,train,masks/grid_15_mask_2094_cog.tif,images/grid_15_2094_cog.tif
758,2,18,758,0,0,india,,3,train,masks/grid_18_mask_758_cog.tif,images/grid_18_758_cog.tif
2687,2,85,2687,0,0,india,,3,train,masks/grid_85_mask_2687_cog.tif,images/grid_85_2687_cog.tif
4446,2,17,4446,0,0,india,,3,train,masks/grid_17_mask_4446_cog.tif,images/grid_17_4446_cog.tif
3739,2,25,3739,0,0,india,,3,train,masks/grid_25_mask_3739_cog.tif,images/grid_25_3739_cog.tif
360,2,15,360,0,0,india,,3,train,masks/grid_15_mask_360_cog.tif,images/grid_15_360_cog.tif
1322,2,25,1322,0,0,india,,3,train,masks/grid_25_mask_1322_cog.tif,images/grid_25_1322_cog.tif
1541,2,18,1541,0,0,india,,3,train,masks/grid_18_mask_1541_cog.tif,images/grid_18_1541_cog.tif
3511,2,25,3511,0,0,india,,3,train,masks/grid_25_mask_3511_cog.tif,images/grid_25_3511_cog.tif
3627,2,15,3627,0,0,india,,3,train,masks/grid_15_mask_3627_cog.tif,images/grid_15_3627_cog.tif
2078,2,76,2078,0,0,india,,3,train,masks/grid_76_mask_2078_cog.tif,images/grid_76_2078_cog.tif
2436,2,17,2436,0,0,india,,3,train,masks/grid_17_mask_2436_cog.tif,images/grid_17_2436_cog.tif
2727,2,28,2727,0,0,india,,3,train,masks/grid_28_mask_2727_cog.tif,images/grid_28_2727_cog.tif
3396,2,25,3396,0,0,india,,3,train,masks/grid_25_mask_3396_cog.tif,images/grid_25_3396_cog.tif
2479,2,17,2479,0,0,india,,3,train,masks/grid_17_mask_2479_cog.tif,images/grid_17_2479_cog.tif
2859,2,25,2859,0,0,india,,3,train,masks/grid_25_mask_2859_cog.tif,images/grid_25_2859_cog.tif
14,2,25,14,0,0,india,,3,train,masks/grid_25_mask_14_cog.tif,images/grid_25_14_cog.tif
2506,2,76,2506,0,0,india,,3,train,masks/grid_76_mask_2506_cog.tif,images/grid_76_2506_cog.tif
3048,2,85,3048,0,0,india,,3,train,masks/grid_85_mask_3048_cog.tif,images/grid_85_3048_cog.tif
283,2,18,283,0,0,india,,3,train,masks/grid_18_mask_283_cog.tif,images/grid_18_283_cog.tif
4544,2,25,4544,0,0,india,,3,train,masks/grid_25_mask_4544_cog.tif,images/grid_25_4544_cog.tif
838,2,28,838,0,0,india,,3,train,masks/grid_28_mask_838_cog.tif,images/grid_28_838_cog.tif
2803,2,17,2803,0,0,india,,3,train,masks/grid_17_mask_2803_cog.tif,images/grid_17_2803_cog.tif
3718,2,25,3718,0,0,india,,3,train,masks/grid_25_mask_3718_cog.tif,images/grid_25_3718_cog.tif
5162,2,76,5162,0,0,india,,3,train,masks/grid_76_mask_5162_cog.tif,images/grid_76_5162_cog.tif
2822,2,15,2822,0,0,india,,3,train,masks/grid_15_mask_2822_cog.tif,images/grid_15_2822_cog.tif
2587,2,85,2587,0,0,india,,3,train,masks/grid_85_mask_2587_cog.tif,images/grid_85_2587_cog.tif
1754,2,18,1754,0,0,india,,3,train,masks/grid_18_mask_1754_cog.tif,images/grid_18_1754_cog.tif
3110,2,17,3110,0,0,india,,3,train,masks/grid_17_mask_3110_cog.tif,images/grid_17_3110_cog.tif
5020,2,18,5020,0,0,india,,3,train,masks/grid_18_mask_5020_cog.tif,images/grid_18_5020_cog.tif
1155,2,18,1155,0,0,india,,3,train,masks/grid_18_mask_1155_cog.tif,images/grid_18_1155_cog.tif
2244,2,85,2244,0,0,india,,3,train,masks/grid_85_mask_2244_cog.tif,images/grid_85_2244_cog.tif
393,2,85,393,0,0,india,,3,train,masks/grid_85_mask_393_cog.tif,images/grid_85_393_cog.tif
1551,2,76,1551,0,0,india,,3,train,masks/grid_76_mask_1551_cog.tif,images/grid_76_1551_cog.tif
2329,2,25,2329,0,0,india,,3,train,masks/grid_25_mask_2329_cog.tif,images/grid_25_2329_cog.tif
1287,2,17,1287,0,0,india,,3,train,masks/grid_17_mask_1287_cog.tif,images/grid_17_1287_cog.tif
2985,2,18,2985,0,0,india,,3,train,masks/grid_18_mask_2985_cog.tif,images/grid_18_2985_cog.tif
1193,2,15,1193,0,0,india,,3,train,masks/grid_15_mask_1193_cog.tif,images/grid_15_1193_cog.tif
4863,2,17,4863,0,0,india,,3,train,masks/grid_17_mask_4863_cog.tif,images/grid_17_4863_cog.tif
1421,2,85,1421,0,0,india,,3,train,masks/grid_85_mask_1421_cog.tif,images/grid_85_1421_cog.tif
396,2,15,396,0,0,india,,3,train,masks/grid_15_mask_396_cog.tif,images/grid_15_396_cog.tif
3632,2,18,3632,0,0,india,,3,train,masks/grid_18_mask_3632_cog.tif,images/grid_18_3632_cog.tif
2982,2,76,2982,0,0,india,,3,train,masks/grid_76_mask_2982_cog.tif,images/grid_76_2982_cog.tif
2838,2,25,2838,0,0,india,,3,train,masks/grid_25_mask_2838_cog.tif,images/grid_25_2838_cog.tif
63,2,15,63,0,0,india,,3,train,masks/grid_15_mask_63_cog.tif,images/grid_15_63_cog.tif
1234,2,15,1234,0,0,india,,3,train,masks/grid_15_mask_1234_cog.tif,images/grid_15_1234_cog.tif
4856,2,76,4856,0,0,india,,3,train,masks/grid_76_mask_4856_cog.tif,images/grid_76_4856_cog.tif
5173,2,15,5173,0,0,india,,3,train,masks/grid_15_mask_5173_cog.tif,images/grid_15_5173_cog.tif
3360,2,15,3360,0,0,india,,3,train,masks/grid_15_mask_3360_cog.tif,images/grid_15_3360_cog.tif
4807,2,15,4807,0,0,india,,3,train,masks/grid_15_mask_4807_cog.tif,images/grid_15_4807_cog.tif
2628,2,15,2628,0,0,india,,3,train,masks/grid_15_mask_2628_cog.tif,images/grid_15_2628_cog.tif
1340,2,17,1340,0,0,india,,3,train,masks/grid_17_mask_1340_cog.tif,images/grid_17_1340_cog.tif
2829,2,18,2829,0,0,india,,3,train,masks/grid_18_mask_2829_cog.tif,images/grid_18_2829_cog.tif
495,2,28,495,0,0,india,,3,train,masks/grid_28_mask_495_cog.tif,images/grid_28_495_cog.tif
1624,2,25,1624,0,0,india,,3,train,masks/grid_25_mask_1624_cog.tif,images/grid_25_1624_cog.tif
4773,2,17,4773,0,0,india,,3,train,masks/grid_17_mask_4773_cog.tif,images/grid_17_4773_cog.tif
2460,2,85,2460,0,0,india,,3,train,masks/grid_85_mask_2460_cog.tif,images/grid_85_2460_cog.tif
2486,2,76,2486,0,0,india,,3,train,masks/grid_76_mask_2486_cog.tif,images/grid_76_2486_cog.tif
4214,2,76,4214,0,0,india,,3,train,masks/grid_76_mask_4214_cog.tif,images/grid_76_4214_cog.tif
4221,2,17,4221,0,0,india,,3,train,masks/grid_17_mask_4221_cog.tif,images/grid_17_4221_cog.tif
5270,2,28,5270,0,0,india,,3,train,masks/grid_28_mask_5270_cog.tif,images/grid_28_5270_cog.tif
1396,2,28,1396,0,0,india,,3,train,masks/grid_28_mask_1396_cog.tif,images/grid_28_1396_cog.tif
3395,2,28,3395,0,0,india,,3,train,masks/grid_28_mask_3395_cog.tif,images/grid_28_3395_cog.tif
4716,2,15,4716,0,0,india,,3,train,masks/grid_15_mask_4716_cog.tif,images/grid_15_4716_cog.tif
1309,2,85,1309,0,0,india,,3,train,masks/grid_85_mask_1309_cog.tif,images/grid_85_1309_cog.tif
3717,2,25,3717,0,0,india,,3,train,masks/grid_25_mask_3717_cog.tif,images/grid_25_3717_cog.tif
948,2,17,948,0,0,india,,3,train,masks/grid_17_mask_948_cog.tif,images/grid_17_948_cog.tif
4088,2,15,4088,0,0,india,,3,train,masks/grid_15_mask_4088_cog.tif,images/grid_15_4088_cog.tif
1821,2,76,1821,0,0,india,,3,train,masks/grid_76_mask_1821_cog.tif,images/grid_76_1821_cog.tif
5393,2,17,5393,0,0,india,,3,train,masks/grid_17_mask_5393_cog.tif,images/grid_17_5393_cog.tif
704,2,85,704,0,0,india,,3,train,masks/grid_85_mask_704_cog.tif,images/grid_85_704_cog.tif
551,2,17,551,0,0,india,,3,train,masks/grid_17_mask_551_cog.tif,images/grid_17_551_cog.tif
2260,2,15,2260,0,0,india,,3,train,masks/grid_15_mask_2260_cog.tif,images/grid_15_2260_cog.tif
3556,2,76,3556,0,0,india,,3,train,masks/grid_76_mask_3556_cog.tif,images/grid_76_3556_cog.tif
4770,2,25,4770,0,0,india,,3,train,masks/grid_25_mask_4770_cog.tif,images/grid_25_4770_cog.tif
4999,2,85,4999,0,0,india,,3,train,masks/grid_85_mask_4999_cog.tif,images/grid_85_4999_cog.tif
667,2,25,667,0,0,india,,3,train,masks/grid_25_mask_667_cog.tif,images/grid_25_667_cog.tif
5174,2,17,5174,0,0,india,,3,train,masks/grid_17_mask_5174_cog.tif,images/grid_17_5174_cog.tif
1642,2,25,1642,0,0,india,,3,train,masks/grid_25_mask_1642_cog.tif,images/grid_25_1642_cog.tif
3741,2,76,3741,0,0,india,,3,train,masks/grid_76_mask_3741_cog.tif,images/grid_76_3741_cog.tif
3551,2,18,3551,0,0,india,,3,train,masks/grid_18_mask_3551_cog.tif,images/grid_18_3551_cog.tif
1098,2,28,1098,0,0,india,,3,train,masks/grid_28_mask_1098_cog.tif,images/grid_28_1098_cog.tif
5059,2,18,5059,0,0,india,,3,train,masks/grid_18_mask_5059_cog.tif,images/grid_18_5059_cog.tif
2646,2,25,2646,0,0,india,,3,train,masks/grid_25_mask_2646_cog.tif,images/grid_25_2646_cog.tif
1569,2,28,1569,0,0,india,,3,train,masks/grid_28_mask_1569_cog.tif,images/grid_28_1569_cog.tif
3861,2,28,3861,0,0,india,,3,train,masks/grid_28_mask_3861_cog.tif,images/grid_28_3861_cog.tif
4816,2,25,4816,0,0,india,,3,train,masks/grid_25_mask_4816_cog.tif,images/grid_25_4816_cog.tif
3057,2,85,3057,0,0,india,,3,train,masks/grid_85_mask_3057_cog.tif,images/grid_85_3057_cog.tif
3016,2,85,3016,0,0,india,,3,train,masks/grid_85_mask_3016_cog.tif,images/grid_85_3016_cog.tif
2380,2,76,2380,0,0,india,,3,train,masks/grid_76_mask_2380_cog.tif,images/grid_76_2380_cog.tif
4520,2,25,4520,0,0,india,,3,train,masks/grid_25_mask_4520_cog.tif,images/grid_25_4520_cog.tif
4546,2,85,4546,0,0,india,,3,train,masks/grid_85_mask_4546_cog.tif,images/grid_85_4546_cog.tif
4899,2,17,4899,0,0,india,,3,train,masks/grid_17_mask_4899_cog.tif,images/grid_17_4899_cog.tif
2924,2,76,2924,0,0,india,,3,train,masks/grid_76_mask_2924_cog.tif,images/grid_76_2924_cog.tif
2559,2,85,2559,0,0,india,,3,train,masks/grid_85_mask_2559_cog.tif,images/grid_85_2559_cog.tif
4582,2,28,4582,0,0,india,,3,train,masks/grid_28_mask_4582_cog.tif,images/grid_28_4582_cog.tif
4220,2,25,4220,0,0,india,,3,train,masks/grid_25_mask_4220_cog.tif,images/grid_25_4220_cog.tif
934,2,85,934,0,0,india,,3,train,masks/grid_85_mask_934_cog.tif,images/grid_85_934_cog.tif
2564,2,76,2564,0,0,india,,3,train,masks/grid_76_mask_2564_cog.tif,images/grid_76_2564_cog.tif
601,2,18,601,0,0,india,,3,train,masks/grid_18_mask_601_cog.tif,images/grid_18_601_cog.tif
4852,2,76,4852,0,0,india,,3,train,masks/grid_76_mask_4852_cog.tif,images/grid_76_4852_cog.tif
3523,2,17,3523,0,0,india,,3,train,masks/grid_17_mask_3523_cog.tif,images/grid_17_3523_cog.tif
341,2,17,341,0,0,india,,3,train,masks/grid_17_mask_341_cog.tif,images/grid_17_341_cog.tif
4531,2,28,4531,0,0,india,,3,train,masks/grid_28_mask_4531_cog.tif,images/grid_28_4531_cog.tif
2121,2,76,2121,0,0,india,,3,train,masks/grid_76_mask_2121_cog.tif,images/grid_76_2121_cog.tif
4641,2,85,4641,0,0,india,,3,train,masks/grid_85_mask_4641_cog.tif,images/grid_85_4641_cog.tif
2625,2,17,2625,0,0,india,,3,train,masks/grid_17_mask_2625_cog.tif,images/grid_17_2625_cog.tif
5086,2,17,5086,0,0,india,,3,train,masks/grid_17_mask_5086_cog.tif,images/grid_17_5086_cog.tif
3302,2,28,3302,0,0,india,,3,train,masks/grid_28_mask_3302_cog.tif,images/grid_28_3302_cog.tif
4584,2,76,4584,0,0,india,,3,train,masks/grid_76_mask_4584_cog.tif,images/grid_76_4584_cog.tif
4341,2,28,4341,0,0,india,,3,train,masks/grid_28_mask_4341_cog.tif,images/grid_28_4341_cog.tif
5285,2,17,5285,0,0,india,,3,train,masks/grid_17_mask_5285_cog.tif,images/grid_17_5285_cog.tif
3644,2,25,3644,0,0,india,,3,train,masks/grid_25_mask_3644_cog.tif,images/grid_25_3644_cog.tif
4701,2,85,4701,0,0,india,,3,train,masks/grid_85_mask_4701_cog.tif,images/grid_85_4701_cog.tif
3323,2,85,3323,0,0,india,,3,train,masks/grid_85_mask_3323_cog.tif,images/grid_85_3323_cog.tif
4410,2,28,4410,0,0,india,,3,train,masks/grid_28_mask_4410_cog.tif,images/grid_28_4410_cog.tif
1580,2,17,1580,0,0,india,,3,train,masks/grid_17_mask_1580_cog.tif,images/grid_17_1580_cog.tif
2645,2,25,2645,0,0,india,,3,train,masks/grid_25_mask_2645_cog.tif,images/grid_25_2645_cog.tif
