tile,label_date,label,image,x,y,year,ctry,type,usage,label_group
tile000104,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469783.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000104_2024_10_s1.tif,362289.2495005104,1970689.4424417017,2024,india,center,train,2
tile000104,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469783.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000104_2024_11_s1.tif,362289.2495005104,1970689.4424417017,2024,india,center,train,2
tile000105,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470813.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000105_2024_09_s1.tif,386929.184,1997569.3410578463,2024,india,center,train,2
tile000105,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470813.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000105_2024_10_s1.tif,386929.184,1997569.3410578463,2024,india,center,validate,2
tile000105,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470813.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000105_2024_11_s1.tif,386929.184,1997569.3410578463,2024,india,center,train,2
tile000105,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470813.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000105_2024_08_s1.tif,386929.184,1997569.3410578463,2024,india,center,train,2
tile000106,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_457220.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000106_2024_09_s1.tif,534769.2844983855,1890049.447982408,2024,india,center,validate,2
tile000106,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_457220.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000106_2024_10_s1.tif,534769.2844983855,1890049.447982408,2024,india,center,validate,2
tile000106,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_457220.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000106_2024_08_s1.tif,534769.2844983855,1890049.447982408,2024,india,center,train,2
tile000107,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469922.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000107_2024_09_s1.tif,375729.2686156213,1984129.4665689145,2024,india,center,validate,2
tile000107,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469922.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000107_2024_10_s1.tif,375729.2686156213,1984129.4665689145,2024,india,center,train,2
tile000107,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469922.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000107_2024_11_s1.tif,375729.2686156213,1984129.4665689145,2024,india,center,train,2
tile000107,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469922.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000107_2024_08_s1.tif,375729.2686156213,1984129.4665689145,2024,india,center,train,2
tile000108,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469522.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000108_2024_09_s1.tif,362289.6152607647,1961729.561819637,2024,india,center,train,2
tile000108,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469522.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000108_2024_10_s1.tif,362289.6152607647,1961729.561819637,2024,india,center,train,2
tile000108,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469522.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000108_2024_11_s1.tif,362289.6152607647,1961729.561819637,2024,india,center,train,2
tile000108,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469522.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000108_2024_08_s1.tif,362289.6152607647,1961729.561819637,2024,india,center,train,2
tile000109,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469758.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000109_2024_09_s1.tif,366769.25664154167,1968449.4025662488,2024,india,center,validate,2
tile000109,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469758.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000109_2024_10_s1.tif,366769.25664154167,1968449.4025662488,2024,india,center,train,2
tile000109,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469758.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000109_2024_11_s1.tif,366769.25664154167,1968449.4025662488,2024,india,center,train,2
tile000109,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469758.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000109_2024_08_s1.tif,366769.25664154167,1968449.4025662488,2024,india,center,train,2
tile000110,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469890.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000110_2024_09_s1.tif,382449.37750348885,1984129.2448616796,2024,india,center,validate,2
tile000110,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469890.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000110_2024_11_s1.tif,382449.37750348885,1984129.2448616796,2024,india,center,train,2
tile000111,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469919.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000111_2024_09_s1.tif,384689.4347295204,1990849.3383186397,2024,india,center,validate,2
tile000111,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469919.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000111_2024_10_s1.tif,384689.4347295204,1990849.3383186397,2024,india,center,test,2
tile000111,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469919.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000111_2024_11_s1.tif,384689.4347295204,1990849.3383186397,2024,india,center,validate,2
tile000112,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469897.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000112_2024_09_s1.tif,391409.23826163966,1981889.455740131,2024,india,center,train,2
tile000112,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469897.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000112_2024_10_s1.tif,391409.23826163966,1981889.455740131,2024,india,center,test,2
tile000112,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469897.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000112_2024_11_s1.tif,391409.23826163966,1981889.455740131,2024,india,center,train,2
tile000112,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469897.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000112_2024_08_s1.tif,391409.23826163966,1981889.455740131,2024,india,center,train,2
tile000113,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469510.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000113_2024_09_s1.tif,366769.27032026567,1961729.453759092,2024,india,center,train,2
tile000113,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469510.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000113_2024_10_s1.tif,366769.27032026567,1961729.453759092,2024,india,center,train,2
tile000113,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469510.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000113_2024_11_s1.tif,366769.27032026567,1961729.453759092,2024,india,center,validate,2
tile000113,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469510.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000113_2024_08_s1.tif,366769.27032026567,1961729.453759092,2024,india,center,train,2
tile000114,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469899.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000114_2024_09_s1.tif,386929.2918683596,1984129.396293728,2024,india,center,train,2
tile000114,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469899.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000114_2024_10_s1.tif,386929.2918683596,1984129.396293728,2024,india,center,train,2
tile000114,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469899.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000114_2024_11_s1.tif,386929.2918683596,1984129.396293728,2024,india,center,train,2
tile000114,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469899.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000114_2024_08_s1.tif,386929.2918683596,1984129.396293728,2024,india,center,train,2
tile000115,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469848.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000115_2024_09_s1.tif,369009.5043472226,1990849.3639979265,2024,india,center,train,2
tile000115,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469848.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000115_2024_10_s1.tif,369009.5043472226,1990849.3639979265,2024,india,center,validate,2
tile000115,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469848.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000115_2024_11_s1.tif,369009.5043472226,1990849.3639979265,2024,india,center,train,2
tile000115,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469848.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000115_2024_08_s1.tif,369009.5043472226,1990849.3639979265,2024,india,center,train,2
tile000116,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469910.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000116_2024_09_s1.tif,377969.3836617809,1984129.557580585,2024,india,center,validate,2
tile000116,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469910.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000116_2024_10_s1.tif,377969.3836617809,1984129.557580585,2024,india,center,train,2
tile000116,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469910.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000116_2024_11_s1.tif,377969.3836617809,1984129.557580585,2024,india,center,train,2
tile000117,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_457212.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000117_2024_09_s1.tif,532529.1870418412,1883329.2271968024,2024,india,center,validate,2
tile000117,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_457212.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000117_2024_10_s1.tif,532529.1870418412,1883329.2271968024,2024,india,center,train,2
tile000118,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469751.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000118_2024_09_s1.tif,371249.2678266729,1963969.5589363845,2024,india,center,train,2
tile000118,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469751.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000118_2024_10_s1.tif,371249.2678266729,1963969.5589363845,2024,india,center,validate,2
tile000118,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469751.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000118_2024_08_s1.tif,371249.2678266729,1963969.5589363845,2024,india,center,train,2
tile000119,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469780.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000119_2024_09_s1.tif,371249.33758653526,1977409.3414061863,2024,india,center,train,2
tile000119,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469780.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000119_2024_10_s1.tif,371249.33758653526,1977409.3414061863,2024,india,center,train,2
tile000119,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469780.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000119_2024_11_s1.tif,371249.33758653526,1977409.3414061863,2024,india,center,train,2
tile000120,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470810.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000120_2024_09_s1.tif,386929.3162244341,1995329.5489222512,2024,india,center,train,2
tile000120,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470810.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000120_2024_10_s1.tif,386929.3162244341,1995329.5489222512,2024,india,center,train,2
tile000120,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470810.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000120_2024_11_s1.tif,386929.3162244341,1995329.5489222512,2024,india,center,train,2
tile000120,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470810.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000120_2024_08_s1.tif,386929.3162244341,1995329.5489222512,2024,india,center,train,2
tile000121,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469490.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000121_2024_09_s1.tif,360049.2910106677,1961729.2495266008,2024,india,center,train,2
tile000121,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469490.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000121_2024_10_s1.tif,360049.2910106677,1961729.2495266008,2024,india,center,train,2
tile000121,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469490.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000121_2024_08_s1.tif,360049.2910106677,1961729.2495266008,2024,india,center,train,2
tile000122,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469756.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000122_2024_09_s1.tif,369009.26664708817,1968449.192709581,2024,india,center,train,2
tile000122,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469756.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000122_2024_10_s1.tif,369009.26664708817,1968449.192709581,2024,india,center,validate,2
tile000122,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469756.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000122_2024_11_s1.tif,369009.26664708817,1968449.192709581,2024,india,center,train,2
tile000123,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470817.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000123_2024_09_s1.tif,391409.2692829994,1999809.4710315813,2024,india,center,test,2
tile000123,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470817.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000123_2024_10_s1.tif,391409.2692829994,1999809.4710315813,2024,india,center,train,2
tile000123,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470817.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000123_2024_11_s1.tif,391409.2692829994,1999809.4710315813,2024,india,center,train,2
tile000124,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469917.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000124_2024_09_s1.tif,384689.37461286114,1988609.5119359016,2024,india,center,train,2
tile000124,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469917.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000124_2024_10_s1.tif,384689.37461286114,1988609.5119359016,2024,india,center,train,2
tile000124,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469917.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000124_2024_11_s1.tif,384689.37461286114,1988609.5119359016,2024,india,center,train,2
tile000125,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470806.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000125_2024_09_s1.tif,382449.4968245905,1997569.3790973104,2024,india,center,train,2
tile000125,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470806.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000125_2024_10_s1.tif,382449.4968245905,1997569.3790973104,2024,india,center,train,2
tile000125,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470806.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000125_2024_11_s1.tif,382449.4968245905,1997569.3790973104,2024,india,center,test,2
tile000125,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470806.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000125_2024_08_s1.tif,382449.4968245905,1997569.3790973104,2024,india,center,train,2
tile000126,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469508.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000126_2024_09_s1.tif,369009.3536508072,1961729.5246719087,2024,india,center,train,2
tile000126,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469508.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000126_2024_10_s1.tif,369009.3536508072,1961729.5246719087,2024,india,center,validate,2
tile000126,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469508.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000126_2024_11_s1.tif,369009.3536508072,1961729.5246719087,2024,india,center,validate,2
tile000126,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469508.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000126_2024_08_s1.tif,369009.3536508072,1961729.5246719087,2024,india,center,train,2
tile000127,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469906.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000127_2024_09_s1.tif,375729.2010054937,1979649.5219155303,2024,india,center,test,2
tile000127,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469906.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000127_2024_10_s1.tif,375729.2010054937,1979649.5219155303,2024,india,center,test,2
tile000127,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469906.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000127_2024_11_s1.tif,375729.2010054937,1979649.5219155303,2024,india,center,validate,2
tile000127,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469906.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000127_2024_08_s1.tif,375729.2010054937,1979649.5219155303,2024,india,center,validate,2
tile000128,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469901.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000128_2024_09_s1.tif,377969.19695953454,1977409.5245207944,2024,india,center,train,2
tile000128,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469901.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000128_2024_10_s1.tif,377969.19695953454,1977409.5245207944,2024,india,center,train,2
tile000128,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469901.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000128_2024_11_s1.tif,377969.19695953454,1977409.5245207944,2024,india,center,train,2
tile000128,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469901.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000128_2024_08_s1.tif,377969.19695953454,1977409.5245207944,2024,india,center,train,2
tile000129,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469859.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000129_2024_09_s1.tif,377969.19695953454,1975169.337829674,2024,india,center,train,2
tile000129,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469859.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000129_2024_10_s1.tif,377969.19695953454,1975169.337829674,2024,india,center,train,2
tile000129,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469859.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000129_2024_11_s1.tif,377969.19695953454,1975169.337829674,2024,india,center,train,2
tile000130,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469888.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000130_2024_09_s1.tif,382449.31539077935,1981889.5688912452,2024,india,center,train,2
tile000130,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469888.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000130_2024_11_s1.tif,382449.31539077935,1981889.5688912452,2024,india,center,train,2
tile000131,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469618.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000131_2024_09_s1.tif,373489.25474622665,1966209.311721464,2024,india,center,train,2
tile000131,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469618.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000131_2024_10_s1.tif,373489.25474622665,1966209.311721464,2024,india,center,validate,2
tile000131,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_469618.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000131_2024_11_s1.tif,373489.25474622665,1966209.311721464,2024,india,center,validate,2
tile000131,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469618.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000131_2024_08_s1.tif,373489.25474622665,1966209.311721464,2024,india,center,validate,2
tile000132,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_470801.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000132_2024_09_s1.tif,382449.2299680406,1995329.5403658852,2024,india,center,train,2
tile000132,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_470801.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000132_2024_10_s1.tif,382449.2299680406,1995329.5403658852,2024,india,center,train,2
tile000132,24-Nov,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_11/raster_11_470801.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000132_2024_11_s1.tif,382449.2299680406,1995329.5403658852,2024,india,center,train,2
tile000132,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_470801.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000132_2024_08_s1.tif,382449.2299680406,1995329.5403658852,2024,india,center,test,2
tile000133,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469486.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000133_2024_09_s1.tif,360049.2908788062,1957249.5954860768,2024,india,center,train,2
tile000133,24-Oct,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_10/raster_10_469486.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000133_2024_10_s1.tif,360049.2908788062,1957249.5954860768,2024,india,center,test,2
tile000133,24-Aug,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_08/raster_08_469486.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000133_2024_08_s1.tif,360049.2908788062,1957249.5954860768,2024,india,center,train,2
tile000134,24-Sep,/home/airg/rabedi/thesis/mittilabs/rice_practices/mask_ready/2024_09/raster_09_469857.tif,/home/airg/rabedi/thesis/mittilabs/rice_practices/s1_new/tile000134_2024_09_s1.tif,377969.2188698031,1972929.1665884464,2024,india,center,train,2
